	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YMR253C	gene-YMR253C	198.236087020689	-0.773889301811285	0.470300694843519	-1.64552021780188	0.0998625768139366	0.153695362894378
gene-YML002W	gene-YML002W	132.053525450806	0.777103976305277	0.473373630744643	1.64162920330575	0.100666871723257	0.154851748509349
gene-YDR263C	gene-YDR263C	39.2858834556668	-1.15996891727628	0.706560422040854	-1.64171227412623	0.100649646741746	0.154851748509349
gene-YHR058C	gene-YHR058C	181.868572057329	0.732653600504927	0.446583814101966	1.64057356619209	0.100885965887541	0.155147975931155
gene-YHR038W	gene-YHR038W	84.6011637571358	-0.906971605188296	0.5531095877938	-1.63976836634844	0.101053337873026	0.155364527347491
gene-YHR194W	gene-YHR194W	159.136114402293	-0.79439316513195	0.485104412162345	-1.63757151082373	0.101511110087639	0.156027323702756
gene-YOR064C	gene-YOR064C	361.05816874367	-0.75090506612277	0.458916256121045	-1.63625728247184	0.101785752344044	0.156408366486119
gene-YNL331C	gene-YNL331C	87.9661886996795	-0.85558830838949	0.522995693231531	-1.63593757933819	0.101852652019145	0.156470066783612
gene-YNL245C	gene-YNL245C	230.043099519194	0.717760835661703	0.439031872936408	1.63487181662018	0.102075921717971	0.156771893423506
gene-YCR084C	gene-YCR084C	1196.6538312089	0.666971648560241	0.408076580885615	1.63442765353691	0.102169085643586	0.156873792917317
gene-YJL038C	gene-YJL038C	28.9265135401012	1.23634042786222	0.756707737393417	1.63384139842545	0.102292157192582	0.157021548038994
gene-YPR181C	gene-YPR181C	915.359392694564	-0.663109586841947	0.405899289775892	-1.63368008652606	0.102326041815883	0.15703235693151
gene-YNR048W	gene-YNR048W	122.804376328108	0.770617366979285	0.471745998087895	1.63354298733384	0.102354847421755	0.157035367798916
gene-YFR037C	gene-YFR037C	736.090874094486	0.671920571745669	0.411553360184865	1.63264508748963	0.102543662698588	0.157160185168126
gene-YGR281W	gene-YGR281W	444.732176570783	-0.89895926892414	0.550508816007161	-1.63296071340744	0.102477259600963	0.157160185168126
gene-YAL063C	gene-YAL063C	9.62491440955851	-1.92866563064532	1.18118427213998	-1.63282366361948	0.102506088677348	0.157160185168126
gene-YAR033W	gene-YAR033W	4.6950444043277	-2.79410245740452	1.71137697729617	-1.63266334330322	0.102539821008732	0.157160185168126
gene-Q0158	gene-Q0158	128.604817910541	0.822121277739632	0.503674552827637	1.63224699982207	0.102627463357209	0.157247422901957
gene-YJL129C	gene-YJL129C	324.693855010514	0.686327751824987	0.420663192213455	1.6315374497437	0.10277696444101	0.157435255820872
gene-YMR026C	gene-YMR026C	236.611712266217	0.713650338989498	0.437447352669407	1.63139709186633	0.102806558136508	0.15743936259125
gene-YDL128W	gene-YDL128W	502.292999016966	0.677611958322053	0.415418501898841	1.63115498039868	0.102857621951691	0.157476338240616
gene-YHR199C-A	gene-YHR199C-A	60.4719291760423	-1.0479396685023	0.642851845472002	-1.63014180620866	0.10307152974956	0.157762545535041
gene-YJR118C	gene-YJR118C	85.6426179539731	-0.954955422982721	0.58589320212528	-1.62991381282237	0.103119713890564	0.157795010792519
gene-YDR332W	gene-YDR332W	173.925986809995	0.732844190517137	0.44967737611926	1.62971105382624	0.103162580038791	0.157819323542607
gene-YMR214W	gene-YMR214W	212.522009895965	0.926253858754372	0.5688313464543	1.62834531628399	0.10345168570483	0.158178871242357
gene-YNCL0003W	gene-YNCL0003W	60.0237808518123	-1.02346443664706	0.628516179805502	-1.62838200436427	0.103443910992512	0.158178871242357
gene-YLR025W	gene-YLR025W	890.974322562396	-0.710613797052847	0.437029829945199	-1.62600753624061	0.103948052182473	0.158896290898214
gene-YDR304C	gene-YDR304C	496.6622556453	-0.755550296610606	0.465161076796376	-1.62427669532064	0.104316768681808	0.159418259349158
gene-YJR082C	gene-YJR082C	210.491124267163	0.727509389778073	0.44810103091184	1.62353875485996	0.104474285727568	0.159575606137407
gene-YBL037W	gene-YBL037W	131.445013172224	-0.783225437101788	0.482386781737936	-1.62364614196101	0.104451351682246	0.159575606137407
gene-YPL218W	gene-YPL218W	796.782457882161	-0.669906222066778	0.41268050579028	-1.6233047422095	0.10452427631518	0.159610288813313
gene-YAL009W	gene-YAL009W	86.7049110788898	0.85444212132813	0.526552494234736	1.62271023437071	0.10465136255624	0.159715184304644
gene-YDL143W	gene-YDL143W	1391.02087382277	0.638179350869804	0.393306563373865	1.62260030800241	0.104674874636582	0.159715184304644
gene-YLR247C	gene-YLR247C	638.346539037953	-0.837176139832083	0.515945277854193	-1.62260645802184	0.10467355910212	0.159715184304644
gene-YLR116W	gene-YLR116W	259.401872412689	0.708445369577291	0.437166877866635	1.62053761491376	0.105116840974409	0.160347723520285
gene-YLR305C	gene-YLR305C	361.626613888482	-0.682232989707474	0.421290741983095	-1.61938756711357	0.105363900209141	0.160682694531666
gene-YLR263W	gene-YLR263W	122.860210911085	0.836385350671139	0.517002687530054	1.61775822610694	0.105714712268747	0.161133680763984
gene-YHR182W	gene-YHR182W	142.358888101382	0.759298768980886	0.469352158458973	1.61775919274324	0.10571450386874	0.161133680763984
gene-YJL114W	gene-YJL114W	6.70221013717159	-2.31660124393997	1.43315536703025	-1.61643412656674	0.10600048494562	0.161527178153654
gene-YLR298C	gene-YLR298C	315.711027703906	-0.754723803990897	0.467011984257034	-1.61606945738573	0.106079296870624	0.161605178826341
gene-YDR189W	gene-YDR189W	324.055305898818	0.687632157865663	0.42553523050777	1.61592298020811	0.106110966444056	0.161611339155879
gene-YKL050C	gene-YKL050C	63.658106242484	-0.995032623974673	0.616552484779357	-1.61386524024919	0.106556659718341	0.162247907171341
gene-YLR207W	gene-YLR207W	170.613523967132	-0.7448633686545	0.461594275106163	-1.61367549128114	0.106597832740127	0.162268363655931
gene-YNL206C	gene-YNL206C	232.670573078266	0.716917986389049	0.444405541003848	1.61320667777822	0.106699613148801	0.162381044984518
gene-YNCD0032C	gene-YNCD0032C	47.5714064429825	0.967418938796255	0.599869964819793	1.6127144140095	0.106806567539702	0.162501539689793
gene-YLR085C	gene-YLR085C	91.5050467280517	-0.857887691865547	0.53220054032313	-1.61196321098185	0.106969945521027	0.162707795449301
gene-YJL104W	gene-YJL104W	284.873049784914	0.780378948449984	0.484197317460817	1.61169614185881	0.107028077662005	0.162753900265852
gene-YDR005C	gene-YDR005C	378.660486341434	-0.719001616095477	0.446253023935594	-1.61119718529739	0.10713675111372	0.162876817571534
gene-YHR076W	gene-YHR076W	202.511653076387	-0.907689526052185	0.563592185299353	-1.61054313691391	0.107279336164235	0.16305121240862
gene-YDR224C	gene-YDR224C	3188.45614577241	-1.02910938479092	0.639197649974168	-1.61000182781102	0.107397457268258	0.163188344160859
gene-YDR027C	gene-YDR027C	220.984879981495	-0.709179966375918	0.441300552488334	-1.60702261163533	0.108049407984502	0.164136337758852
gene-YLR110C	gene-YLR110C	12936.5306378795	-0.847030213041225	0.527260588184477	-1.60647359583202	0.108169891887571	0.164276704969442
gene-YDR102C	gene-YDR102C	14.9424236111519	1.42883319125301	0.889687665096647	1.60599415649738	0.108275193886105	0.164376831473206
gene-YMR075W	gene-YMR075W	233.324844196671	-0.821763790308977	0.511709813995947	-1.60591758811858	0.108292018546621	0.164376831473206
gene-YDR368W	gene-YDR368W	823.681852520983	0.644771237046303	0.401882083149594	1.60437915518194	0.108630502863157	0.164847844811795
gene-YLL057C	gene-YLL057C	43.4830947131919	-1.00690023699074	0.627980510672734	-1.60339408608729	0.10884767588045	0.165134570513649
gene-YNL118C	gene-YNL118C	808.748817195318	-0.6472883912939	0.403731344892491	-1.60326514025376	0.108876129294219	0.165134912204091
gene-YNR043W	gene-YNR043W	339.261614311555	-0.868438056163112	0.54192102108193	-1.60251775144153	0.109041165311779	0.165342357976647
gene-YAL040C	gene-YAL040C	603.254724208316	0.739797558121795	0.461942394361298	1.6014931020667	0.109267746602942	0.165642994979843
gene-YDL098C	gene-YDL098C	72.9892520456698	0.879167719486257	0.549118399883751	1.60105310561871	0.109365157446786	0.165747712710803
gene-YLR306W	gene-YLR306W	43.7192405990299	-0.985004054747645	0.61536942310012	-1.6006711054725	0.10944978415424	0.165833006294303
gene-YOR245C	gene-YOR245C	439.131309402126	-0.735576234744193	0.459641520332137	-1.60032591096789	0.109526301614795	0.165905972150842
gene-YNL304W	gene-YNL304W	24.5298620910255	1.25097148818892	0.781842024553137	1.60003101509402	0.1095917031296	0.165962066608377
gene-YBL057C	gene-YBL057C	211.871479801419	0.776053194631922	0.485100181041999	1.59977923109605	0.109647567791789	0.166003693473594
gene-YKL033W	gene-YKL033W	150.077414256316	0.768808852554673	0.480725876351678	1.59926663068215	0.109761370746175	0.166132993238066
gene-YER002W	gene-YER002W	1500.50608710461	0.872091457438564	0.545392374102858	1.59901659584645	0.109816915104618	0.166174069674603
gene-YPR066W	gene-YPR066W	51.1117795894029	-0.936807791925644	0.586113031827401	-1.59833980999337	0.109967372143005	0.166358708827665
gene-YDR036C	gene-YDR036C	296.008215699696	-0.796940595336469	0.498668505486648	-1.59813701199906	0.110012488101124	0.166383933658629
gene-YDR073W	gene-YDR073W	137.619217313121	0.783982092993251	0.491309258965722	1.59569981368486	0.110555830260393	0.167162472737994
gene-YOR353C	gene-YOR353C	229.144788164845	0.756960192021492	0.474454181985185	1.59543370205793	0.110615284556419	0.167209151073657
gene-YHL048W	gene-YHL048W	56.9702594539969	-0.923256169397568	0.57903987854144	-1.59446042252424	0.110832948422472	0.167494897512649
gene-YDR525W	gene-YDR525W	2.81214549898518	3.13459268412434	1.96735360323514	1.59330416198175	0.111091973468285	0.167842986774139
gene-YMR126C	gene-YMR126C	93.6304311154389	0.797861537168297	0.500925763759855	1.59277400942546	0.111210897715008	0.16797928004978
gene-YDR283C	gene-YDR283C	235.027100174512	-0.70857110460082	0.445070782691515	-1.59204138343078	0.111375406319927	0.168184338402574
gene-YNCE0001C	gene-YNCE0001C	2.24940106705415	3.79088494796752	2.3825664932783	1.59109303293837	0.111588640237432	0.168375946708532
gene-YOR162C	gene-YOR162C	287.706374581756	-0.732569825635931	0.460416281503522	-1.59110321477701	0.111586349170462	0.168375946708532
gene-YKL221W	gene-YKL221W	23.1051183212911	-1.37852741032316	0.866294417414234	-1.59129203953301	0.111543867484126	0.168375946708532
gene-YGL252C	gene-YGL252C	664.12313829705	-0.65617755590946	0.412672420475335	-1.59006883753861	0.111819289327734	0.168636979264564
gene-YPL275W	gene-YPL275W	12.3504586359033	-1.92828415725688	1.21269104204405	-1.59008691447631	0.111815215138413	0.168636979264564
gene-YMR134W	gene-YMR134W	183.726291209326	-0.720274834194688	0.453289092592797	-1.58899661598902	0.112061156709189	0.168958187306381
gene-YJL093C	gene-YJL093C	187.253558429557	0.766126105247513	0.482225687699861	1.58872935388783	0.112121508805857	0.169005623940804
gene-YKL084W	gene-YKL084W	20.6157464417236	-1.35128355313172	0.850796487971467	-1.58825708878225	0.112228216556651	0.169122892028956
gene-YOR070C	gene-YOR070C	123.162401258049	-0.764678377962286	0.481509954900756	-1.58808425491409	0.112267288179346	0.169138201351835
gene-YFR045W	gene-YFR045W	113.799172314324	-0.82971182004119	0.522539256299709	-1.58784590829918	0.11232118751111	0.169175835978372
gene-YHR107C	gene-YHR107C	445.615597164072	0.713439254766446	0.449736903795842	1.5863480375858	0.11266038084212	0.169633244406771
gene-YMR047C	gene-YMR047C	297.6263749783	0.679590112996886	0.428425912946767	1.58624885297573	0.112682869703369	0.169633244406771
gene-YHR210C	gene-YHR210C	81.9739838386954	-0.953095107876916	0.60148971013785	-1.5845576271928	0.113066878696237	0.170167543188316
gene-YMR154C	gene-YMR154C	93.6518517961011	-0.805772454019068	0.508740721198378	-1.58385680651041	0.113226308620124	0.170363658803427
gene-YJL149W	gene-YJL149W	228.835861640608	0.755109260940744	0.476929954359676	1.58327078020199	0.113359759865586	0.170520595323651
gene-YJL214W	gene-YJL214W	14.4179644375019	-1.52788290837748	0.965130530028455	-1.58308421590646	0.113402270704734	0.170540689877299
gene-YAL051W	gene-YAL051W	243.402946841963	-0.717837750806674	0.453693914728263	-1.58220713900608	0.113602291172401	0.170797585031752
gene-YPL089C	gene-YPL089C	636.775832047848	-0.862584003005611	0.545316328701996	-1.58180483070954	0.113694131903301	0.170891745024231
gene-YPR022C	gene-YPR022C	390.749528464439	-0.660585606807802	0.417710330416253	-1.5814442658134	0.113776492943108	0.170971611537936
gene-YDR260C	gene-YDR260C	93.5880019039334	0.792464332793411	0.501329512937764	1.58072547564498	0.113940820785679	0.171130629421366
gene-YPR094W	gene-YPR094W	125.879225582172	0.783325050583765	0.495515007193786	1.58083012464125	0.113916884601918	0.171130629421366
gene-YCR032W	gene-YCR032W	226.074864956495	-0.712285534847946	0.451105997701014	-1.57897598009778	0.114341566638772	0.171688440666534
gene-YPL159C	gene-YPL159C	686.320010496344	0.715471211570226	0.453780915568902	1.57668863326534	0.114867187109879	0.172433421758478
gene-YNCG0048W	gene-YNCG0048W	3.37124490048153	-3.10136018960899	1.96726472379598	-1.57648340464556	0.114914440362426	0.172460101621393
gene-YML068W	gene-YML068W	176.9093133901	-0.727789044441088	0.462041202260857	-1.5751604854283	0.115219405496713	0.172873434766805
gene-YGL243W	gene-YGL243W	132.73606963072	0.735707528704344	0.467171646625022	1.57481202898185	0.115299839020172	0.172905423806205
gene-YLR357W	gene-YLR357W	240.279218713288	0.70644596086264	0.448577762513535	1.57485729320192	0.115289388273591	0.172905423806205
gene-YMR066W	gene-YMR066W	143.069324862861	0.728541792542363	0.46385375856883	1.5706281971072	0.116269036382111	0.174314162694861
gene-YDR422C	gene-YDR422C	249.786011147667	0.689405012032549	0.43903768006243	1.57026388244061	0.11635373304794	0.174325068105726
gene-YEL009C	gene-YEL009C	8563.50601142029	-0.606941338941684	0.386534549411433	-1.57021239075746	0.11636570785519	0.174325068105726
gene-YOR212W	gene-YOR212W	44.224686932996	-1.00091939666578	0.63736621583031	-1.57039920191229	0.116322268026071	0.174325068105726
gene-YPL034W	gene-YPL034W	89.8509462930297	0.820489558547693	0.52322567515595	1.56813703437459	0.11684915521666	0.175004495140159
gene-YDR057W	gene-YDR057W	184.853745502519	-0.747790300574067	0.477802913153792	-1.56506015343898	0.117568805461836	0.176037243908816
gene-YDL145C	gene-YDL145C	545.485672746867	0.802534941035992	0.512863765754791	1.5648111538059	0.117627195673894	0.176079604578372
gene-YKL074C	gene-YKL074C	283.998110412024	0.666794658791751	0.426732233496108	1.56255985944364	0.11815615596905	0.176826173553067
gene-YGL196W	gene-YGL196W	198.014217622336	-0.892468313384618	0.571569912091839	-1.56143333388273	0.118421542000824	0.17717801041044
gene-YNCO0015C	gene-YNCO0015C	14.4101340560306	-1.46022155063759	0.935447485787524	-1.5609871989856	0.118526771248088	0.177290107849991
gene-YDR115W	gene-YDR115W	154.574948374598	-0.8388491266202	0.537937466643869	-1.5593803715768	0.118906379209644	0.177812453572704
gene-YNL279W	gene-YNL279W	18.0109636190664	-1.41118707457519	0.905309035496678	-1.55879044529913	0.119045986385041	0.177975727153715
gene-YKL060C	gene-YKL060C	48303.1304304985	-0.630927532109127	0.405187680979306	-1.55712417165356	0.119441007171409	0.178520667335907
gene-YLR069C	gene-YLR069C	230.832024070481	-0.7292563917896	0.468691692614124	-1.55594051117522	0.11972223898303	0.178895299629815
gene-YDL017W	gene-YDL017W	132.134799100355	0.798977638630526	0.513679226027805	1.55540188924689	0.119850384454707	0.178997060095573
gene-YLR253W	gene-YLR253W	235.178958641023	-0.71814976808687	0.461714754554132	-1.55539705197503	0.119851535793907	0.178997060095573
gene-YML048W	gene-YML048W	583.326433213912	-0.63926403901266	0.411245101857637	-1.55445994645295	0.120074743615583	0.17928464781806
gene-YMR182W-A	gene-YMR182W-A	8.30894528718358	-1.98655633169084	1.28155247612053	-1.55011704062596	0.121113426695016	0.180789371310499
gene-YMR021C	gene-YMR021C	321.084790074825	0.709011786211508	0.458468363099405	1.54647919742672	0.121988880286626	0.182049732060398
gene-YJR058C	gene-YJR058C	129.365436111771	0.725736290440037	0.469743585532583	1.54496264087825	0.122355300139804	0.182549988731919
gene-YLR452C	gene-YLR452C	38.4999226347122	0.97310182306015	0.630236614967557	1.54402616406259	0.122581994342262	0.182841577486546
gene-YGR278W	gene-YGR278W	148.11965239273	0.722311936559482	0.467869111289619	1.54383334810996	0.122628710272461	0.182864632957915
gene-YNR049C	gene-YNR049C	164.029194421337	0.713757040213306	0.462496718832588	1.54326941392133	0.12276542148873	0.183021843962557
gene-YGL022W	gene-YGL022W	326.951597327149	0.69009935742481	0.448941952378457	1.53716834385542	0.124252090203019	0.185191013423607
gene-YIL135C	gene-YIL135C	701.723802381271	-0.643483301391737	0.418697485293507	-1.53686927673009	0.124325324458932	0.185252966909005
gene-YLR122C	gene-YLR122C	12.9888946019177	-1.60797151667788	1.0471654032617	-1.53554683115904	0.124649562895583	0.185688806452549
gene-YPR004C	gene-YPR004C	597.327044535607	0.666048038822391	0.43435525966302	1.53341768979411	0.125172972877776	0.186421051765527
gene-YIR018C-A	gene-YIR018C-A	12.0335470653024	1.45933445275952	0.952591940162407	1.53196178891742	0.125531864334995	0.186907968022327
gene-YJR116W	gene-YJR116W	82.6778630003237	-0.835789886379534	0.545760987937638	-1.53142108881376	0.125665355343012	0.187059116731965
gene-YNL246W	gene-YNL246W	530.259848930331	-0.630153578747575	0.411584547051433	-1.5310428519777	0.125758802259003	0.187150596086281
gene-YNL103W	gene-YNL103W	576.815785668082	0.768001710294426	0.501790379459953	1.53052298675192	0.125887328113469	0.187294219090486
gene-YDL110C	gene-YDL110C	544.354568061732	-0.635722922603556	0.41553128697863	-1.52990386650777	0.126040526176307	0.18747446685263
gene-YPL267W	gene-YPL267W	28.1962291693659	-1.38283839972779	0.904059286634123	-1.52958818096565	0.126118696790754	0.187543054454985
gene-YFL045C	gene-YFL045C	1584.43092966816	0.748046229962697	0.489202516328064	1.52911361858378	0.126236279812326	0.187670199975123
gene-YDR261C	gene-YDR261C	61.4212712563306	0.931476558894459	0.609560744444323	1.5281111314732	0.126484948169203	0.187992110464898
gene-YOR292C	gene-YOR292C	125.823537819511	0.736047074811531	0.481712278392451	1.52798072174501	0.126517324503104	0.187992468464099
gene-YJR046W	gene-YJR046W	529.975944326536	-0.666412441024431	0.436312733522696	-1.52737334902871	0.126668199662879	0.188168859326522
gene-YLR285C-A	gene-YLR285C-A	26.3449973656259	1.1266604977748	0.737885830866233	1.52687644977837	0.126791736664788	0.188304559403151
gene-YPL049C	gene-YPL049C	325.800253568404	0.647805011008039	0.424400339620291	1.5264007837214	0.126910082598105	0.18843248304541
gene-YCL025C	gene-YCL025C	3332.71500897579	0.645551900653107	0.423220110454429	1.52533370864619	0.127175884125781	0.188779224089271
gene-YBR032W	gene-YBR032W	8.63632379760963	1.72360934925169	1.13198881897026	1.52263813950001	0.127849262334679	0.189689913284914
gene-YDL139C	gene-YDL139C	82.3123638029013	0.774340406859413	0.508558473394078	1.52261823835424	0.127854244116652	0.189689913284914
gene-YDL088C	gene-YDL088C	572.856728775382	0.61866888661442	0.407032290853988	1.51995038358357	0.128523446166004	0.190634421924727
gene-YLR239C	gene-YLR239C	95.2803527261806	-0.975529145655135	0.641898227216687	-1.51975672200419	0.128572129825411	0.190658291376085
gene-YBL082C	gene-YBL082C	258.453716639905	0.71988816262213	0.474406470642775	1.51745013436843	0.12915307433757	0.191471232862337
gene-YNL034W	gene-YNL034W	8.14066055395764	-1.94972823079049	1.28540317987672	-1.51682231794189	0.129311550678513	0.191657606148796
gene-YDR079C-A	gene-YDR079C-A	80.7181622565755	-0.819622761873027	0.540436899246031	-1.51659289551933	0.129369500217382	0.191694928133658
gene-YCL063W	gene-YCL063W	106.623375772144	0.805192138237919	0.531604811039042	1.51464418966439	0.129862535055141	0.192296145599617
gene-YNL259C	gene-YNL259C	197.305206057814	-0.68500566312747	0.452196229250805	-1.51484160817171	0.129812520628203	0.192296145599617
gene-YPL241C	gene-YPL241C	26.6935572118385	-1.10001145012735	0.726334361416806	-1.51446979319778	0.129906729471742	0.192296145599617
gene-YJR146W	gene-YJR146W	23.4378309815644	-1.2260034594178	0.809511403445521	-1.51449807155226	0.129899562562387	0.192296145599617
gene-YPR152C	gene-YPR152C	160.952041674775	-0.718564854211772	0.474668579933539	-1.51382434942794	0.130070395197223	0.192489707033583
gene-YDR285W	gene-YDR285W	72.859808127055	0.812215925117925	0.536615669664364	1.51358965276944	0.130129947089594	0.192491076857531
gene-YDR134C	gene-YDR134C	11620.2933230042	-0.618108214923564	0.408380020015508	-1.5135613512632	0.130137129738724	0.192491076857531
gene-YBR094W	gene-YBR094W	122.962061429727	-0.728566782575603	0.481612265686511	-1.51276625302944	0.130339043767513	0.192741002537905
gene-YLR431C	gene-YLR431C	365.922451126812	-0.701148591670599	0.463971221817595	-1.51118982967062	0.130740092859934	0.19328520172621
gene-YCR093W	gene-YCR093W	513.017850202528	-0.63605615599604	0.421292116606363	-1.50977464548748	0.131100936749398	0.193769701865584
gene-YKL063C	gene-YKL063C	341.672893750791	0.653702340596086	0.43329257108796	1.50868578003702	0.131379101163059	0.19413178626014
gene-YNL326C	gene-YNL326C	124.408516616434	0.740596018543919	0.490939266459475	1.50852879193164	0.131419243466126	0.194142064211322
gene-YIL031W	gene-YIL031W	295.446088087753	0.680129604545609	0.45133048264577	1.50694364927133	0.131825101818913	0.194692462923666
gene-YFR054C	gene-YFR054C	2.0848545757613	-3.7720742315409	2.5044357157287	-1.50615733829821	0.132026788183292	0.194941118342317
gene-YOL038C-A	gene-YOL038C-A	5.31454951694541	-2.42281435703583	1.60895648085157	-1.50582963919167	0.132110912552375	0.195016108612514
gene-YMR005W	gene-YMR005W	430.799504439815	0.66157108938034	0.43940529844508	1.50560562587988	0.132168443402813	0.195051814809903
gene-YDR040C	gene-YDR040C	243.701092961677	-1.14432908875334	0.760466602498526	-1.50477231346338	0.132382624175034	0.195318625832017
gene-YDR378C	gene-YDR378C	154.905651658319	0.707656743660584	0.470359263127075	1.50450261988228	0.132451999282964	0.195371708473359
gene-YDL135C	gene-YDL135C	400.08436641429	-0.667374348567577	0.44370649986766	-1.50408963755687	0.132558288095049	0.195479199736838
gene-YLR278C	gene-YLR278C	406.943820701543	0.659215578917848	0.438349094953139	1.50385979236098	0.132617471708249	0.195517189892454
gene-YDL009C	gene-YDL009C	22.0420571431926	-1.27800560902499	0.850020568543482	-1.50349962850295	0.132710252664644	0.195604680798228
gene-YOR026W	gene-YOR026W	96.2027700743398	0.855036832634995	0.570410436199532	1.49898525407747	0.133877457546495	0.197225667752957
gene-YPR157W	gene-YPR157W	75.9590003601327	-0.798687002773481	0.532804216706474	-1.49902530372331	0.133867067793153	0.197225667752957
gene-YGL210W	gene-YGL210W	201.618320532065	0.662398537482431	0.441950108463411	1.49880840573947	0.13392334332871	0.19724359478171
gene-YGL229C	gene-YGL229C	12.4372506419121	-1.52859236458584	1.02000273265105	-1.49861595038372	0.133973292392481	0.197267495720114
gene-YNCG0032W	gene-YNCG0032W	2.00074773961363	3.69560770106316	2.46693268611308	1.49805777914677	0.134118239336901	0.197431228012297
gene-YDR322C-A	gene-YDR322C-A	817.873892085355	-0.63561013169363	0.424417698186685	-1.49760515268157	0.134235867244055	0.197554672547854
gene-YKR028W	gene-YKR028W	344.427293954479	0.633672472209865	0.423286478527363	1.49702979980473	0.1343855042504	0.197725150871439
gene-YDR482C	gene-YDR482C	177.303853157564	0.705139390327113	0.471125779053424	1.49671154005596	0.134468332205031	0.197797270153239
gene-YDR348C	gene-YDR348C	240.886379460311	0.795901747313506	0.532470197882603	1.49473482361727	0.134983662123128	0.198505385475188
gene-YNCI0002W	gene-YNCI0002W	2.74955174566135	2.95782536458849	1.97997329405005	1.49387134335445	0.135209249795218	0.198644868475912
gene-YJR011C	gene-YJR011C	142.639573775639	-0.706941167464639	0.473175831578822	-1.49403481810519	0.135166519024189	0.198644868475912
gene-YCR090C	gene-YCR090C	163.902893021103	-0.724938748686164	0.48526801918741	-1.49389351867879	0.135203452761014	0.198644868475912
gene-YLR072W	gene-YLR072W	118.779473486884	-0.755223069035082	0.505554182073716	-1.49385188732345	0.135214336114715	0.198644868475912
gene-YBR080C	gene-YBR080C	272.210183745369	0.717824735687123	0.480869671502349	1.4927635869496	0.135499082007239	0.199013213593358
gene-YBL100W-C	gene-YBL100W-C	6.12879130004314	-2.15769708130561	1.44601313345642	-1.49216976760649	0.135654645725421	0.1991916861179
gene-YGL043W	gene-YGL043W	507.774556807026	0.611328628079782	0.410010488131189	1.49100729316997	0.135959580131506	0.199589345989789
gene-YLR316C	gene-YLR316C	136.445158574405	0.694645725133001	0.466139938069685	1.4902085584204	0.136169406757295	0.199847222661861
gene-YOR155C	gene-YOR155C	89.786340416397	-0.797086043660272	0.534987725818364	-1.48991463765076	0.136246682268916	0.199910481884415
gene-YJL219W	gene-YJL219W	3.1718047089309	-3.00460559116424	2.01702874695044	-1.48961961781998	0.136324280775457	0.199974183183656
gene-YOR388C	gene-YOR388C	121.044476045703	-2.59526213654592	1.74238595660393	-1.48948751951854	0.136359037396401	0.19997502350688
gene-YGR178C	gene-YGR178C	1255.14039126253	-0.603369666962211	0.40522144326364	-1.4889875079233	0.136490658288722	0.200117882453389
gene-YLR094C	gene-YLR094C	192.552829880887	-0.682717643700277	0.45897495204142	-1.48748344689334	0.13688717192253	0.200648949072112
gene-YHL002W	gene-YHL002W	671.881555468514	-0.602262705182741	0.405620381193288	-1.48479399238015	0.137598403820023	0.201640947481747
gene-YDR305C	gene-YDR305C	96.028096413291	-0.836676469331314	0.564778705704894	-1.48142353966244	0.138493745813736	0.202902182071214
gene-YBR022W	gene-YBR022W	97.5601093188743	0.736374506774314	0.497371789438739	1.48053130959695	0.138731511491406	0.203199635008694
gene-YBR069C	gene-YBR069C	8.2148200273622	1.71336038631572	1.15896577881439	1.47835287084012	0.139313353044938	0.204000779802976
gene-YPR107C	gene-YPR107C	113.59098204795	0.77920489469763	0.527908043389777	1.47602391070657	0.139937473443343	0.204863418329219
gene-YGR102C	gene-YGR102C	533.968596120077	-0.706754110275093	0.478923880229055	-1.47571282087056	0.140021002676458	0.20493441722724
gene-YPL132W	gene-YPL132W	108.88668044652	0.793871334836382	0.538188776232939	1.47507969302722	0.140191119257941	0.205132077953716
gene-YOL031C	gene-YOL031C	181.752286055047	0.682481967495711	0.462771471075177	1.47477104824563	0.140274107361678	0.205150882016454
gene-YIL071C	gene-YIL071C	235.649184014524	-0.715116405049867	0.484893975488753	-1.47478921413503	0.140269221888929	0.205150882016454
gene-YOR003W	gene-YOR003W	84.5465773782001	-0.763858217414751	0.518059003933493	-1.4744618115214	0.14035729251829	0.20522123499925
gene-YPR091C	gene-YPR091C	351.336753202043	-0.693332473696433	0.470300324048271	-1.47423345943787	0.14041874393182	0.205259783108732
gene-YDR253C	gene-YDR253C	59.7559032960284	0.823611191575068	0.558809614444747	1.4738672533282	0.14051733619023	0.205352589735909
gene-YNL225C	gene-YNL225C	91.0638175020575	0.826744883073848	0.561096550860139	1.47344495667721	0.140631095571786	0.205467509763974
gene-YER078C	gene-YER078C	102.502249250132	-0.812093513885308	0.551647410329717	-1.47212422043262	0.140987336095571	0.205936558341846
gene-YER059W	gene-YER059W	166.23046200791	-0.671263704412768	0.456279917807551	-1.47116644457689	0.141246109418933	0.206257314800358
gene-YAR061W	gene-YAR061W	5.13843440224823	-2.3765171309513	1.61552376831002	-1.47105055188222	0.141277446223083	0.206257314800358
gene-YCR019W	gene-YCR019W	151.798002935992	0.692101629709579	0.47056656544739	1.47078369040428	0.141349624546904	0.206259741481514
gene-YKR008W	gene-YKR008W	442.203542993927	0.62158350461882	0.422589865199126	1.4708907046929	0.141320676869265	0.206259741481514
